"","USGS_Station_Number","Field_Name","P_start","P_end","rain","duration","Ievent","I5","I10","I15","I30","I60","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1","ARFdays2","ARFdays7","ARFdays14","Associated_Q","Q_total_volume","Date","Tmp","P_frozen","dup_Q","BasinArea_ac","area_ft2","Q_total_in","Monitoring","FarmEnterprise","CropRotation","Tillage","Tile","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","Clay_Fraction","Field_Year","PerennialFrac","Start_Date_wt","DSP","Crop","PreviousCrop","Annual_Tillage"
"11455","USGS-433821090063801","RS1","2020-06-22 19:48:00","2020-06-22 21:43:00",0.52,1.917,0.2713,1.92,1.62,1.4,0.9,0.48,478.3,4.305,457.4,4.116,0.65,0.75,0.78,2.49,FALSE,0,"2020-06-22",21.9100017547607,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",54,"Alfalfa","Cover Crop Mix","Reduced"
"11456","USGS-433821090063801","RS1","2020-06-23 21:08:00","2020-06-23 21:36:00",0.16,0.4667,0.3429,0.96,0.72,0.56,0.32,0.16,134.6,0.4307,132.2,0.4231,0.03,1.17,1.3,2.99,FALSE,0,"2020-06-23",15.4300003051758,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",55,"Alfalfa","Cover Crop Mix","Reduced"
"11457","USGS-433821090063801","RS1","2020-06-25 01:29:00","2020-06-25 01:43:00",0.22,0.2333,0.9429,1.2,1.14,0.88,0.44,0.22,218.5,0.9616,203.8,0.8968,0,0.16,1.46,1.47,FALSE,0,"2020-06-25",16.7000007629395,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",57,"Alfalfa","Cover Crop Mix","Reduced"
"11458","USGS-433821090063801","RS1","2020-06-26 20:28:00","2020-06-26 21:18:00",0.38,0.8333,0.456,2.64,1.68,1.28,0.68,0.38,359.7,2.446,354.2,2.409,0,0.22,1.68,1.68,FALSE,0,"2020-06-26",20.3700008392334,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",58,"Alfalfa","Cover Crop Mix","Reduced"
"11459","USGS-433821090063801","RS1","2020-07-04 01:37:00","2020-07-04 02:03:00",0.55,0.4333,1.269,3.36,2.7,2.04,1.1,0.55,575.7,6.332,557.3,6.13,0,0,0,2.06,FALSE,0,"2020-07-04",24.9900016784668,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",66,"Alfalfa","Cover Crop Mix","Reduced"
"11460","USGS-433821090063801","RS1","2020-07-07 03:14:00","2020-07-07 03:20:00",0.03,0.1,0.3,0.24,0.18,0.12,0.06,0.03,22.63,0.01358,23.28,0.01397,0,0,0.55,1.31,FALSE,0,"2020-07-07",25.1700019836426,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",69,"Alfalfa","Cover Crop Mix","Reduced"
"11461","USGS-433821090063801","RS1","2020-07-07 18:11:00","2020-07-07 22:31:00",0.24,4.333,0.05538,0.72,0.36,0.24,0.2,0.1,168.5,0.337,169.1,0.3382,0.03,0.03,0.58,1.34,FALSE,0,"2020-07-07",25.1700019836426,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",69,"Alfalfa","Cover Crop Mix","Reduced"
"11462","USGS-433821090063801","RS1","2020-07-09 18:04:00","2020-07-10 00:11:00",2.32,6.117,0.3793,2.88,2.22,1.52,1.08,0.81,2133,23.03,2079,22.46,0,0.24,0.82,1.2,TRUE,0.7,"2020-07-09",25.8800010681152,FALSE,FALSE,2.1,91476,9.18273645546373e-05,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",71,"Alfalfa","Cover Crop Mix","Reduced"
"11463","USGS-433821090063801","RS1","2020-07-10 03:45:00","2020-07-10 03:53:00",0.04,0.1333,0.3,0.36,0.24,0.16,0.08,0.04,29.39,0.02351,30.71,0.02457,2.32,2.32,3.14,3.52,FALSE,0,"2020-07-10",23.8200016021729,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",72,"Alfalfa","Cover Crop Mix","Reduced"
"11464","USGS-433821090063801","RS1","2020-07-10 09:57:00","2020-07-10 10:00:00",0.02,0.05,0.4,0.24,0.12,0.08,0.04,0.02,15.47,0.006188,15.85,0.006342,2.36,2.36,3.18,3.56,FALSE,0,"2020-07-10",23.8200016021729,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",72,"Alfalfa","Cover Crop Mix","Reduced"
"11465","USGS-433821090063801","RS1","2020-07-15 01:30:00","2020-07-15 03:19:00",0.12,1.817,0.06606,1.08,0.6,0.4,0.2,0.1,107.3,0.2147,102.7,0.2053,0,0,2.38,3.2,FALSE,0,"2020-07-15",22.9700012207031,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",77,"Alfalfa","Cover Crop Mix","Reduced"
"11466","USGS-433821090063801","RS1","2020-07-15 22:02:00","2020-07-15 22:12:00",0.08,0.1667,0.48,0.72,0.48,0.32,0.16,0.08,69.47,0.1111,67.41,0.1078,0.12,0.12,2.5,3.32,FALSE,0,"2020-07-15",22.9700012207031,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",77,"Alfalfa","Cover Crop Mix","Reduced"
"11467","USGS-433821090063801","RS1","2020-07-19 08:46:00","2020-07-19 09:05:00",0.56,0.3167,1.768,2.88,2.46,2.12,1.12,0.56,598.6,6.704,568.5,6.367,0,0,0.2,2.85,TRUE,14.5,"2020-07-19",26.0200004577637,FALSE,FALSE,2.1,91476,0.00190213826577463,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",81,"Alfalfa","Cover Crop Mix","Reduced"
"11468","USGS-433821090063801","RS1","2020-07-22 02:42:00","2020-07-22 04:03:00",0.06,1.35,0.04444,0.24,0.18,0.16,0.08,0.05,32.17,0.02574,35.2,0.02816,0,0,0.74,3.14,FALSE,0,"2020-07-22",20.8900012969971,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",84,"Alfalfa","Cover Crop Mix","Reduced"
"11469","USGS-433821090063801","RS1","2020-08-02 14:58:00","2020-08-02 22:12:00",0.13,7.233,0.01797,0.24,0.18,0.16,0.12,0.06,59.92,0.07191,63.05,0.07566,0,0,0,0.07,FALSE,0,"2020-08-02",20.8900012969971,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",95,"Alfalfa","Cover Crop Mix","Reduced"
"11470","USGS-433821090063801","RS1","2020-08-09 20:44:00","2020-08-09 20:55:00",0.02,0.1833,0.1091,0.12,0.06,0.08,0.04,0.02,12.72,0.00509,13.54,0.005417,0,0,0.04,0.13,FALSE,0,"2020-08-09",25.4500007629395,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",102,"Alfalfa","Cover Crop Mix","Reduced"
"11471","USGS-433821090063801","RS1","2020-08-10 19:40:00","2020-08-10 21:23:00",0.07,1.717,0.04078,0.12,0.06,0.08,0.04,0.04,30.6,0.01224,34.63,0.01385,0.02,0.02,0.02,0.15,FALSE,0,"2020-08-10",23.9300003051758,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",103,"Alfalfa","Cover Crop Mix","Reduced"
"11472","USGS-433821090063801","RS1","2020-08-15 06:38:00","2020-08-15 07:54:00",0.09,1.267,0.07105,0.36,0.24,0.2,0.12,0.07,50.73,0.06088,55.76,0.06691,0,0,0.09,0.22,FALSE,0,"2020-08-15",22.3300018310547,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",108,"Alfalfa","Cover Crop Mix","Reduced"
"11473","USGS-433821090063801","RS1","2020-08-28 00:10:00","2020-08-28 00:22:00",0.5,0.2,2.5,3.72,2.88,2,1,0.5,541,5.41,523.1,5.231,0,0,0,0.11,FALSE,0,"2020-08-28",25.560001373291,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",121,"Alfalfa","Cover Crop Mix","Reduced"
"11474","USGS-433821090063801","RS1","2020-08-28 02:43:00","2020-08-28 02:56:00",0.18,0.2167,0.8308,1.68,1.02,0.72,0.36,0.18,180.7,0.6504,171.5,0.6175,0.5,0.5,0.5,0.61,TRUE,2456,"2020-08-28",25.560001373291,FALSE,FALSE,2.1,91476,0.322182867637413,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",121,"Alfalfa","Cover Crop Mix","Reduced"
"11475","USGS-433821090063801","RS1","2020-08-28 05:09:00","2020-08-28 05:50:00",1.09,0.6833,1.595,3.84,3.66,3.2,2.12,1.09,1162,24.64,1122,23.78,0.68,0.68,0.68,0.79,TRUE,0,"2020-08-28",25.560001373291,FALSE,TRUE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",121,"Alfalfa","Cover Crop Mix","Reduced"
"11476","USGS-433821090063801","RS1","2020-08-28 08:47:00","2020-08-28 15:48:00",0.93,7.017,0.1325,2.16,1.86,1.76,1.06,0.61,813.7,8.625,794.6,8.423,1.77,1.77,1.77,1.88,TRUE,0,"2020-08-28",25.560001373291,FALSE,TRUE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",121,"Alfalfa","Cover Crop Mix","Reduced"
"11477","USGS-433821090063801","RS1","2020-08-31 15:15:00","2020-08-31 15:57:00",0.69,0.7,0.9857,2.04,1.68,1.64,1.32,0.69,707,9.333,661.8,8.736,0,0,2.71,2.71,FALSE,0,"2020-08-31",17.1400012969971,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",124,"Alfalfa","Cover Crop Mix","Reduced"
"11478","USGS-433821090063801","RS1","2020-09-06 08:08:00","2020-09-06 10:40:00",0.15,2.533,0.05921,0.24,0.18,0.12,0.1,0.08,67.82,0.06782,81.95,0.08195,0,0,0.7,3.41,FALSE,0,"2020-09-06",17.2000007629395,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",130,"Alfalfa","Cover Crop Mix","Reduced"
"11479","USGS-433821090063801","RS1","2020-09-08 14:50:00","2020-09-08 15:55:00",0.03,1.083,0.02769,0.12,0.12,0.08,0.04,0.02,16.07,0.00643,16.36,0.006543,0.01,0.01,0.17,3.57,FALSE,0,"2020-09-08",13.3200006484985,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",132,"Alfalfa","Cover Crop Mix","Reduced"
"11480","USGS-433821090063801","RS1","2020-09-08 18:28:00","2020-09-09 08:58:00",0.67,14.5,0.04621,0.36,0.24,0.24,0.18,0.13,311,0.5598,369.3,0.6648,0.04,0.04,0.2,3.6,FALSE,0,"2020-09-08",13.3200006484985,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",132,"Alfalfa","Cover Crop Mix","Reduced"
"11481","USGS-433821090063801","RS1","2020-09-09 11:55:00","2020-09-10 02:27:00",0.45,14.53,0.03096,0.36,0.24,0.2,0.14,0.08,193.7,0.2712,223.2,0.3125,0.7,0.71,0.86,4.27,FALSE,0,"2020-09-09",9.1200008392334,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",133,"Alfalfa","Cover Crop Mix","Reduced"
"11482","USGS-433821090063801","RS1","2020-09-10 12:41:00","2020-09-10 19:30:00",0.15,6.817,0.022,0.12,0.12,0.08,0.06,0.05,59.45,0.03567,64.34,0.03861,0.37,1.15,1.31,4.72,FALSE,0,"2020-09-10",7.9200005531311,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",134,"Alfalfa","Cover Crop Mix","Reduced"
"11483","USGS-433821090063801","RS1","2020-09-11 21:28:00","2020-09-12 02:52:00",0.22,5.4,0.04074,0.24,0.18,0.16,0.12,0.11,97.74,0.1173,115.4,0.1384,0,0.33,1.46,2.16,FALSE,0,"2020-09-11",9.25,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",135,"Alfalfa","Cover Crop Mix","Reduced"
"11484","USGS-433821090063801","RS1","2020-09-12 06:01:00","2020-09-12 20:17:00",1.71,14.27,0.1199,0.96,0.78,0.6,0.48,0.36,1100,5.279,1199,5.754,0.22,0.37,1.68,2.38,FALSE,0,"2020-09-12",13.1800003051758,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",136,"Alfalfa","Cover Crop Mix","Reduced"
"11485","USGS-433821090063801","RS1","2020-09-24 17:40:00","2020-09-24 20:58:00",0.19,3.3,0.05758,0.6,0.42,0.28,0.24,0.16,115.3,0.2767,124.6,0.2992,0,0,0,2.02,FALSE,0,"2020-09-24",18.0799999237061,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",148,"Alfalfa","Cover Crop Mix","Reduced"
"11486","USGS-433821090063801","RS1","2020-09-28 09:52:00","2020-09-28 11:09:00",0.03,1.283,0.02338,0.12,0.12,0.08,0.04,0.02,16.04,0.006417,16.07,0.00643,0,0,0.2,0.2,FALSE,0,"2020-09-28",12.5700006484985,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",152,"Alfalfa","Cover Crop Mix","Reduced"
"11487","USGS-433821090063801","RS1","2020-09-30 14:00:00","2020-09-30 14:21:00",0.02,0.35,0.05714,0.12,0.06,0.04,0.04,0.02,12.27,0.00491,12.54,0.005018,0,0.01,0.24,0.24,FALSE,0,"2020-09-30",10.0500001907349,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",154,"Alfalfa","Cover Crop Mix","Reduced"
"11488","USGS-433821090063801","RS1","2020-09-30 18:27:00","2020-09-30 20:33:00",0.05,2.1,0.02381,0.24,0.18,0.16,0.08,0.04,30.93,0.02475,31.15,0.02492,0.02,0.03,0.26,0.26,FALSE,0,"2020-09-30",10.0500001907349,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",154,"Alfalfa","Cover Crop Mix","Reduced"
"11489","USGS-433821090063801","RS1","2020-10-01 10:53:00","2020-10-01 11:27:00",0.02,0.5667,0.03529,0.12,0.06,0.04,0.02,0.02,12.09,0.002418,11.83,0.002365,0.07,0.07,0.31,0.31,FALSE,0,"2020-10-01",10.1800003051758,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",155,"Alfalfa","Cover Crop Mix","Reduced"
"11490","USGS-433821090063801","RS1","2020-10-01 17:16:00","2020-10-01 17:20:00",0.03,0.06667,0.45,0.36,0.18,0.12,0.06,0.03,24.19,0.01451,24.28,0.01457,0.08,0.1,0.34,0.34,FALSE,0,"2020-10-01",10.1800003051758,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",155,"Alfalfa","Cover Crop Mix","Reduced"
"11491","USGS-433821090063801","RS1","2020-10-12 13:26:00","2020-10-12 17:00:00",0.41,3.567,0.115,1.32,0.78,0.56,0.4,0.24,289.6,1.158,301.7,1.207,0,0,0,0.14,FALSE,0,"2020-10-12",11.6600008010864,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",166,"Alfalfa","Cover Crop Mix","Reduced"
"11492","USGS-433821090063801","RS1","2020-10-21 00:10:00","2020-10-21 03:01:00",0.04,2.85,0.01404,0.12,0.06,0.04,0.02,0.02,18.5,0.0037,16.44,0.003289,0,0,0.01,0.42,FALSE,0,"2020-10-21",1.60000002384186,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",175,"Alfalfa","Cover Crop Mix","Reduced"
"11493","USGS-433821090063801","RS1","2020-10-22 12:05:00","2020-10-23 09:26:00",2.8,21.35,0.1311,2.04,1.32,1.08,0.86,0.6,1972,16.96,2076,17.86,0,0.05,0.06,0.47,TRUE,387.2,"2020-10-22",4.26000022888184,FALSE,FALSE,2.1,91476,0.0507936507936508,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",176,"Alfalfa","Cover Crop Mix","Reduced"
"11494","USGS-433821090063801","RS1","2020-11-10 06:11:00","2020-11-10 21:30:00",1.72,15.32,0.1123,1.08,0.84,0.72,0.46,0.38,1128,5.189,1209,5.563,0,0,0,0,FALSE,0,"2020-11-10",13.1700010299683,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",195,"Alfalfa","Cover Crop Mix","Reduced"
"11495","USGS-433821090063801","RS1","2020-11-13 01:32:00","2020-11-13 02:00:00",0.02,0.4667,0.04286,0.12,0.06,0.04,0.04,0.02,12.15,0.004861,12.11,0.004845,0,0,1.73,1.73,FALSE,0,"2020-11-13",2.66000008583069,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",198,"Alfalfa","Cover Crop Mix","Reduced"
"11496","USGS-433821090063801","RS1","2020-11-15 10:26:00","2020-11-15 11:47:00",0.08,1.35,0.05926,0.24,0.18,0.16,0.1,0.07,39.75,0.03975,46.11,0.04611,0.33,0.33,2.08,2.08,FALSE,0,"2020-11-15",2.90000009536743,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2020,1,"2020-04-29",200,"Alfalfa","Cover Crop Mix","Reduced"
"11497","USGS-433821090063801","RS1","2021-03-10 13:00:00","2021-03-10 15:41:00",0.26,2.683,0.09689,0.72,0.6,0.48,0.36,0.21,177.4,0.6387,186,0.6698,0,0,0,0,FALSE,0,"2021-03-10",10.0139999389648,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-53,"Alfalfa","Alfalfa","No-Till"
"11498","USGS-433821090063801","RS1","2021-03-11 02:42:00","2021-03-11 03:51:00",0.24,1.15,0.2087,1.08,0.84,0.68,0.38,0.23,189.6,0.7204,190.3,0.7233,0.26,0.26,0.26,0.26,FALSE,0,"2021-03-11",8.87600040435791,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-52,"Alfalfa","Alfalfa","No-Till"
"11499","USGS-433821090063801","RS1","2021-03-23 20:07:00","2021-03-24 07:12:00",0.54,11.08,0.04872,0.36,0.24,0.24,0.16,0.11,255.5,0.4087,304,0.4864,0,0,0,0.5,FALSE,0,"2021-03-23",9.51299953460693,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-40,"Alfalfa","Alfalfa","No-Till"
"11500","USGS-433821090063801","RS1","2021-03-24 14:31:00","2021-03-24 19:59:00",0.1,5.467,0.01829,0.12,0.06,0.08,0.06,0.04,40.69,0.02441,42.51,0.02551,0.54,0.54,0.54,0.81,FALSE,0,"2021-03-24",9.09099960327148,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-39,"Alfalfa","Alfalfa","No-Till"
"11501","USGS-433821090063801","RS1","2021-03-25 22:42:00","2021-03-26 03:04:00",0.17,4.367,0.03893,0.12,0.12,0.08,0.08,0.07,69.51,0.05561,82.09,0.06567,0.02,0.49,0.66,0.66,FALSE,0,"2021-03-25",7.13100004196167,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-38,"Alfalfa","Alfalfa","No-Till"
"11502","USGS-433821090063801","RS1","2021-03-27 12:58:00","2021-03-27 18:29:00",0.29,5.517,0.05257,0.24,0.18,0.16,0.14,0.12,134.3,0.188,162.8,0.2279,0,0.19,0.83,0.83,FALSE,0,"2021-03-27",4.23699998855591,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-36,"Alfalfa","Alfalfa","No-Till"
"11503","USGS-433821090063801","RS1","2021-03-27 21:19:00","2021-03-27 22:54:00",0.02,1.583,0.01263,0.12,0.06,0.04,0.02,0.01,11.9,0.00238,10.32,0.002064,0.29,0.46,1.12,1.12,FALSE,0,"2021-03-27",4.23699998855591,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-36,"Alfalfa","Alfalfa","No-Till"
"11504","USGS-433821090063801","RS1","2021-04-08 11:13:00","2021-04-08 16:21:00",0.12,5.133,0.02338,0.12,0.12,0.08,0.08,0.05,50.54,0.04043,55.99,0.04479,0.01,0.01,0.01,0.51,FALSE,0,"2021-04-08",18.4050006866455,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-24,"Alfalfa","Alfalfa","No-Till"
"11505","USGS-433821090063801","RS1","2021-04-09 02:22:00","2021-04-09 05:00:00",0.2,2.633,0.07595,0.24,0.18,0.16,0.12,0.1,95.57,0.1147,116,0.1392,0.13,0.13,0.13,0.45,FALSE,0,"2021-04-09",12.5959997177124,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-23,"Alfalfa","Alfalfa","No-Till"
"11506","USGS-433821090063801","RS1","2021-04-09 09:50:00","2021-04-09 17:35:00",0.28,7.75,0.03613,0.24,0.12,0.12,0.1,0.07,117.2,0.1172,137.6,0.1376,0.32,0.33,0.33,0.64,FALSE,0,"2021-04-09",12.5959997177124,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-23,"Alfalfa","Alfalfa","No-Till"
"11507","USGS-433821090063801","RS1","2021-04-10 21:40:00","2021-04-11 13:04:00",0.38,15.4,0.02468,0.12,0.12,0.12,0.08,0.06,143.5,0.1148,160.7,0.1286,0.01,0.49,0.62,0.63,FALSE,0,"2021-04-10",10.5200004577637,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-22,"Alfalfa","Alfalfa","No-Till"
"11508","USGS-433821090063801","RS1","2021-04-19 07:24:00","2021-04-19 07:57:00",0.06,0.55,0.1091,0.24,0.18,0.12,0.1,0.06,31.55,0.03155,37.47,0.03747,0,0,0,1.02,FALSE,0,"2021-04-19",9.04800033569336,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-13,"Alfalfa","Alfalfa","No-Till"
"11509","USGS-433821090063801","RS1","2021-04-29 21:17:00","2021-04-29 23:08:00",0.03,1.85,0.01622,0.24,0.12,0.08,0.04,0.02,18.64,0.007455,17.55,0.00702,0,0,0.01,0.07,FALSE,0,"2021-04-29",11.289999961853,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",-3,"Alfalfa","Alfalfa","No-Till"
"11510","USGS-433821090063801","RS1","2021-05-02 22:59:00","2021-05-03 04:43:00",1.46,5.733,0.2547,2.64,2.34,2,1.22,0.63,1368,16.69,1318,16.08,0,0,0.03,0.1,FALSE,0,"2021-05-02",20.7789993286133,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",0,"Alfalfa","Alfalfa","No-Till"
"11511","USGS-433821090063801","RS1","2021-05-03 12:43:00","2021-05-03 13:23:00",0.36,0.6667,0.54,3.36,2.04,1.36,0.68,0.36,383.2,2.606,373.4,2.539,1.47,1.47,1.5,1.51,FALSE,0,"2021-05-03",20.1229991912842,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",1,"Alfalfa","Alfalfa","No-Till"
"11512","USGS-433821090063801","RS1","2021-05-03 18:12:00","2021-05-03 22:33:00",0.2,4.35,0.04598,0.24,0.24,0.2,0.2,0.14,104.2,0.2084,119.7,0.2394,1.83,1.83,1.86,1.87,FALSE,0,"2021-05-03",20.1229991912842,FALSE,FALSE,2.1,91476,0,"Surface","Beef","Corn-Alfalfa","Yes","No","Norden silt loam","C","Well drained",11,20.5,2021,1,"2021-05-02",1,"Alfalfa","Alfalfa","No-Till"
