"","USGS_Station_Number","Field_Name","estimated","frozen","storm","unique_storm_number","storm_start","storm_end","runoff_volume","peak_discharge","nitrate_plus_nitrite_load_pounds","ammonia_plus_ammonium_load_pounds","total_Kjeldahl_nitrogen_unfiltered_load_pounds","total_nitrogen_load_pounds","organic_nitrogen_load_pounds","total_Kjeldahl_nitrogen_filtered_load_pounds","nitrate_plus_nitrite_conc_mgL","ammonia_plus_ammonium_conc_mgL","total_Kjeldahl_nitrogen_unfiltered_conc_mgL","total_nitrogen_conc_mgL","organic_nitrogen_conc_mgL","total_Kjeldahl_nitrogen_filtered_conc_mgL","nitrate_plus_nitrite_yield_pounds_per_acre","ammonia_plus_ammonium_yield_pounds_per_acre","total_Kjeldahl_nitrogen_unfiltered_yield_pounds_per_acre","total_nitrogen_yield_pounds_per_acre","organic_nitrogen_yield_pounds_per_acre","total_Kjeldahl_nitrogen_filtered_yield_pounds_per_acre","ProjectName","StudyPeriod","UseableYears","Ongoing","Monitoring","State","County","LAT_approx","LONG_approx","FarmEnterprise","CropRotation","LandCover","Tillage","Manure","Tile","BasinArea_ac","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","IncludeAverages","Notes","event_n","MajorWatershed_HUC8","Watershed_HUC10","Watershed_HUC12","HUC12","area_ft2","runoff_in","water_year","month"
"2881","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2017-13",2017-07-20 07:20:00,2017-07-20 10:35:00,9138,1.934,0.0285,0.0628,0.747,0.776,0.685,NA,0.1,0.11,1.31,1.36,1.2,NA,0.00294,0.00647,0.077,0.08,0.0706,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.25952117236091,"2017",7
"2882","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2017-13",2017-07-20 10:35:00,2017-07-20 18:00:00,19700,5.978,0.0615,0.0861,1.55,1.61,1.46,NA,0.1,0.07,1.26,1.31,1.19,NA,0.00634,0.00887,0.16,0.166,0.151,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.559484252080316,"2017",7
"2883","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2017-14",2017-07-21 23:18:00,2017-07-22 16:30:00,24440,5.95,0.0763,0.127,1.95,2.03,1.82,NA,0.1,0.083,1.28,1.33,1.19,NA,0.00787,0.0131,0.201,0.209,0.187,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.694101275169691,"2017",7
"2884","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2017-15",2017-07-23 18:36:00,2017-07-24 02:15:00,3107,0.5014,0.0097,0.0272,0.349,0.359,0.322,NA,0.1,0.14,1.8,1.85,1.66,NA,0.001,0.0028,0.036,0.037,0.0332,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.0882394706199767,"2017",7
"2885","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2017-16",2017-07-27 01:05:00,2017-07-27 08:15:00,3132,0.717,0.00978,0.0274,0.352,0.362,0.325,NA,0.1,0.14,1.8,1.85,1.66,NA,0.00101,0.00282,0.0363,0.0373,0.0335,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.0889494760160177,"2017",7
"2886","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2017-17",2017-08-03 06:08:00,2017-08-03 07:15:00,164.1,0.1028,0.000512,0.00143,0.0184,0.0189,0.017,NA,0.1,0.14,1.8,1.85,1.66,NA,5.28e-05,0.000148,0.0019,0.00195,0.00175,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.00466047541961319,"2017",8
"2887","USGS-424008089050201","RE5","Measured","Frozen","Storm","2018-1",2018-01-22 02:22:00,2018-01-23 01:00:00,20080,1.812,1.38,4.01,4.91,6.29,0.902,NA,1.1,3.2,3.92,5.02,0.72,NA,0.142,0.414,0.507,0.649,0.093,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.570276334100139,"2018",1
"2888","USGS-424008089050201","RE5","Measured","Frozen","Storm","2018-1",2018-01-23 01:00:00,2018-01-23 18:45:00,7082,0.76,3.05,1.67,2.13,5.18,0.46,NA,6.9,3.77,4.81,11.7,1.04,NA,0.315,0.172,0.219,0.534,0.0474,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.201130328590497,"2018",1
"2889","USGS-424008089050201","RE5","Measured","Frozen","Storm","2018-2",2018-01-26 17:15:00,2018-01-28 02:53:00,5920,0.2267,1.48,1.42,2.08,3.56,0.661,NA,4,3.85,5.64,9.64,1.79,NA,0.152,0.147,0.215,0.367,0.0682,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.168129277782511,"2018",1
"2890","USGS-424008089050201","RE5","Measured","Frozen","Storm","2018-3",2018-02-15 02:45:00,2018-02-17 09:00:00,9289,0.1257,0.754,1.21,1.8,2.56,0.592,NA,1.3,2.09,3.11,4.41,1.02,NA,0.0777,0.125,0.186,0.264,0.061,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.263809604952998,"2018",2
"2891","USGS-424008089050201","RE5","Measured","Frozen","Storm","2018-4",2018-02-19 17:15:00,2018-02-20 09:23:00,47090,2.57,0.588,1.79,4.64,5.23,2.85,NA,0.2,0.61,1.58,1.78,0.97,NA,0.0606,0.185,0.479,0.539,0.294,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,1.33736616398285,"2018",2
"2892","USGS-424008089050201","RE5","Measured","Frozen","Storm","2018-4",2018-02-20 09:23:00,2018-02-20 16:50:00,22430,1.714,0.07,0.728,1.79,1.86,1.06,NA,0.1,0.52,1.28,1.33,0.76,NA,0.00722,0.0751,0.185,0.192,0.11,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.637016841327994,"2018",2
"2893","USGS-424008089050201","RE5","Measured","Frozen","Storm","2018-4",2018-02-20 16:50:00,2018-02-21 17:45:00,36240,3.947,0.113,1.45,3.12,3.24,1.67,NA,0.1,0.64,1.38,1.43,0.74,NA,0.0117,0.149,0.322,0.334,0.173,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,1.02922382210105,"2018",2
"2894","USGS-424008089050201","RE5","Estimated","Frozen","Storm","2018-5",2018-02-22 20:00:00,2018-02-24 15:45:00,10550,0.2648,0.0329,0.422,0.909,0.942,0.487,NA,0.1,0.64,1.38,1.43,0.74,NA,0.0034,0.0435,0.0937,0.0971,0.0503,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.299622277129306,"2018",2
"2895","USGS-424008089050201","RE5","Estimated","Frozen","Storm","2018-6",2018-02-24 18:00:00,2018-02-26 04:35:00,18470,1.285,0.0577,0.738,1.59,1.65,0.853,NA,0.1,0.64,1.38,1.43,0.74,NA,0.00595,0.0761,0.164,0.17,0.088,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.524551986595098,"2018",2
"2896","USGS-424008089050201","RE5","Estimated","Frozen","Storm","2018-7",2018-02-26 18:15:00,2018-02-26 22:45:00,237.6,0.02333,0.000742,0.00949,0.0205,0.0212,0.011,NA,0.1,0.64,1.38,1.43,0.74,NA,7.64e-05,0.000979,0.00211,0.00219,0.00113,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.00674789128397376,"2018",2
"2897","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2018-8",2018-06-19 12:59:00,2018-06-19 13:24:00,24.2,0.03617,7.56e-05,0.000196,0.00257,0.00264,0.00237,NA,0.1,0.13,1.7,1.75,1.57,NA,7.79e-06,2.03e-05,0.000265,0.000273,0.000245,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.000687285223367698,"2018",6
"2898","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2018-9",2018-08-21 01:37:00,2018-08-21 01:45:00,3.4,0.01099,1.05e-05,2.73e-05,0.000425,0.000435,0.000397,NA,0.1,0.13,2.02,2.07,1.89,NA,1.08e-06,2.82e-06,4.38e-05,4.49e-05,4.1e-05,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,9.65607338615774e-05,"2018",8
"2899","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2018-9",2018-08-21 03:13:00,2018-08-21 03:30:00,9.8,0.02239,3.06e-05,7.95e-05,0.00124,0.00127,0.00116,NA,0.1,0.13,2.02,2.07,1.89,NA,3.15e-06,8.2e-06,0.000127,0.000131,0.000119,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.000278322115248076,"2018",8
"2900","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2018-10",2018-09-03 15:57:00,2018-09-03 16:30:00,42.4,0.04056,0.000132,0.000344,0.00534,0.00547,0.005,NA,0.1,0.13,2.02,2.07,1.89,NA,1.36e-05,3.54e-05,0.000551,0.000564,0.000515,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.00120416915168555,"2018",9
"2901","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2018-10",2018-09-03 18:01:00,2018-09-03 19:00:00,107.2,0.08339,0.000335,0.000268,0.0112,0.0115,0.0109,NA,0.1,0.04,1.67,1.72,1.63,NA,3.45e-05,2.76e-05,0.00115,0.00119,0.00112,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.00304450313822385,"2018",9
"2902","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2018-11",2018-09-20 08:42:00,2018-09-20 15:00:00,7252,2.185,0.0226,0.0226,2.05,2.07,2.03,NA,0.1,0.05,4.53,4.58,4.48,NA,0.00233,0.00233,0.211,0.214,0.209,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.205958365283576,"2018",9
"2903","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2019-1",2018-10-02 00:27:00,2018-10-02 04:10:00,1022,0.1779,0.00319,0.00319,0.158,0.161,0.155,NA,0.1,0.05,2.48,2.53,2.43,NA,0.000329,0.000329,0.0163,0.0166,0.016,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.0290250205901565,"2019",10
"2904","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2019-1",2018-10-02 04:10:00,2018-10-02 10:45:00,910,0.1323,0.0227,0.00739,0.181,0.204,0.174,NA,0.4,0.13,3.19,3.59,3.06,NA,0.00234,0.000761,0.0187,0.021,0.0179,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.0258441964158928,"2019",10
"2905","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2019-2",2018-10-04 04:17:00,2018-10-04 05:30:00,41.8,0.01964,0.00104,0.000339,0.00832,0.00937,0.00798,NA,0.4,0.13,3.19,3.59,3.06,NA,0.000108,3.5e-05,0.000858,0.000966,0.000823,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.00118712902218057,"2019",10
"2906","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2019-3",2018-10-06 06:06:00,2018-10-06 15:00:00,1189,0.151,0.00371,0.00817,0.171,0.174,0.163,NA,0.1,0.11,2.3,2.35,2.19,NA,0.000383,0.000842,0.0176,0.018,0.0168,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.0337678566357104,"2019",10
"2907","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2019-4",2018-10-06 17:45:00,2018-10-06 22:15:00,89.7,0.00759,0.00028,0.000616,0.0129,0.0132,0.0123,NA,0.1,0.11,2.3,2.35,2.19,NA,2.89e-05,6.35e-05,0.00133,0.00136,0.00126,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.00254749936099514,"2019",10
"2908","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2019-5",2018-10-09 22:13:00,2018-10-10 10:15:00,533.8,0.08925,0.00167,0.002,0.08,0.0816,0.078,NA,0.1,0.06,2.4,2.45,2.34,NA,0.000172,0.000206,0.00824,0.00842,0.00804,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.0151600352162676,"2019",10
"2909","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2019-6",2018-10-10 16:30:00,2018-10-11 02:15:00,408.8,0.02721,0.00128,0.00153,0.0612,0.0625,0.0597,NA,0.1,0.06,2.4,2.45,2.34,NA,0.000132,0.000158,0.00631,0.00645,0.00616,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.0116100082360626,"2019",10
"2910","USGS-424008089050201","RE5","Measured","Frozen","Storm","2019-7",2018-12-27 16:45:00,2018-12-27 20:15:00,293.6,0.0678,0.0458,0.00733,0.0433,0.0891,0.0359,NA,2.5,0.4,2.36,4.86,1.96,NA,0.00472,0.000756,0.00446,0.00918,0.0037,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.00833830337110562,"2019",12
"2911","USGS-424008089050201","RE5","Measured","Frozen","Storm","2019-8",2019-02-03 13:45:00,2019-02-05 04:29:00,11240,0.3188,0.281,0.0982,1.49,1.77,1.39,NA,0.4,0.14,2.12,2.52,1.98,NA,0.0289,0.0101,0.153,0.182,0.143,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.319218426060038,"2019",2
"2912","USGS-424008089050201","RE5","Estimated","Frozen","Storm","2019-9",2019-02-07 17:40:00,2019-02-08 02:28:00,2361,0.1658,0.059,0.0206,0.312,0.371,0.292,NA,0.4,0.14,2.12,2.52,1.98,NA,0.00608,0.00213,0.0322,0.0383,0.0301,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.067052909602113,"2019",2
"2913","USGS-424008089050201","RE5","Estimated","Frozen","Storm","2019-10",2019-02-14 17:45:00,2019-02-14 22:46:00,4681,1.131,0.0877,0.0409,0.167,0.254,0.126,NA,0.3,0.14,0.57,0.87,0.43,NA,0.00904,0.00422,0.0172,0.0262,0.013,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.132941410354719,"2019",2
"2914","USGS-424008089050201","RE5","Measured","Frozen","Storm","2019-11",2019-02-23 13:15:00,2019-02-25 02:42:00,46320,0.984,0.867,0.405,1.65,2.52,1.24,NA,0.3,0.14,0.57,0.87,0.43,NA,0.0894,0.0417,0.17,0.259,0.128,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,1.31549799778478,"2019",2
"2915","USGS-424008089050201","RE5","Measured","Frozen","Storm","2019-12",2019-03-09 22:47:00,2019-03-11 17:45:00,18870,0.3252,1.06,0.613,1.71,2.77,1.1,NA,0.9,0.52,1.45,2.35,0.93,NA,0.109,0.0632,0.176,0.285,0.113,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.535912072931754,"2019",3
"2916","USGS-424008089050201","RE5","Estimated","Frozen","Storm","2019-12",2019-03-11 17:45:00,2019-03-12 16:15:00,4449,0.2254,0.0833,0.0389,0.158,0.242,0.119,NA,0.3,0.14,0.57,0.87,0.43,NA,0.00859,0.00401,0.0163,0.0249,0.0123,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.126352560279458,"2019",3
"2917","USGS-424008089050201","RE5","Measured","Frozen","Storm","2019-12",2019-03-12 16:15:00,2019-03-14 22:45:00,94400,1.848,0.295,2.83,12,12.3,9.19,NA,0.1,0.48,2.04,2.09,1.56,NA,0.0304,0.292,1.24,1.27,0.948,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,2.68098037545085,"2019",3
"2918","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2019-13",2019-05-24 15:58:00,2019-05-24 16:30:00,23.4,0.02333,7.29e-05,7.29e-05,0.00172,0.00179,0.00165,NA,0.1,0.05,1.18,1.23,1.13,NA,7.52e-06,7.52e-06,0.000177,0.000185,0.00017,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.000664565050694385,"2019",5
"2919","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2019-14",2019-09-12 02:02:00,2019-09-12 02:15:00,9.6,0.02682,2.99e-05,2.99e-05,0.000706,0.000736,0.000676,NA,0.1,0.05,1.18,1.23,1.13,NA,3.08e-06,3.08e-06,7.28e-05,7.58e-05,6.97e-05,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.000272642072079748,"2019",9
"2920","USGS-424008089050201","RE5","Measured","Non-Frozen","Storm","2019-15",2019-09-13 03:00:00,2019-09-13 07:55:00,1373,0.477,0.00429,0.00429,0.101,0.105,0.0969,NA,0.1,0.05,1.18,1.23,1.13,NA,0.000442,0.000442,0.0104,0.0109,0.00999,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.0389934963505723,"2019",9
"2921","USGS-424008089050201","RE5","Estimated","Non-Frozen","Storm","2019-16",2019-09-22 14:15:00,2019-09-22 15:00:00,11.8,0.0117,3.69e-05,3.69e-05,0.00087,0.000907,0.000833,NA,0.1,0.05,1.18,1.23,1.13,NA,3.8e-06,3.8e-06,8.97e-05,9.35e-05,8.59e-05,NA,"Rebout","WY2015-WY2021",7,"No","Surface","WI","Rock",42.669,-89.083722,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.7,"Kidder silt loam","B","Well drained",3,"Yes","",92,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021503,422532,0.000335122546931357,"2019",9
