"USGS_Station_Number","Field_Name","discrete","estimated","estimated_flow_fraction","frozen","storm","unique_storm_number","n_sub_flow_events","Q_start","Q_end","runoff_volume","peak_discharge","rain_mm","duration_hr","Ievent_mm_hr","I5_mm_hr","I10_mm_hr","I15_mm_hr","I30_mm_hr","I60_mm_hr","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1_mm","ARFdays2_mm","ARFdays7_mm","ARFdays14_mm","suspended_sediment_conc_mgL","suspended_sediment_load_pounds","suspended_sediment_yield_pounds_per_acre","total_dissolved_solids_conc_mgL","total_dissolved_solids_load_pounds","total_dissolved_solids_yield_pounds_per_acre","orthophosphate_conc_mgL","orthophosphate_load_pounds","orthophosphate_yield_pounds_per_acre","total_phosphorus_unfiltered_conc_mgL","total_phosphorus_unfiltered_load_pounds","total_phosphorus_unfiltered_yield_pounds_per_acre","remark_suspended_sediment","remark_total_dissolved_solids","remark_orthophosphate","remark_total_phosphorus_unfiltered","WQ_event_id","BasinArea_ac","area_ft2","runoff_mm","Monitoring","FarmEnterprise","CropRotation","LandCover","LandCover_Updated","Tile","Tile_Notes","SoilType","Hydrologic_Group","DrainageClass","MeanSlope_per","Clay_Fraction","Water_Year","Season","Tillage_Basin_Coverage","Tillage_Total","Tillage_Fall","Tillage_Spring","Tillage_Summer","Tillage_Summer_Previous","Crop_Basin_Coverage","Previous_PerennialFrac","Current_PerennialFrac","Residue_Fall_Frac","Residue_Spring_Frac","PerennialFrac","Crop_Source","Tillage_Passes","Tillage_Window","Residue_Frac","Residue"
"USGS-423846090171600","R3",0,0,0,"Non-Frozen","Storm","2009-10",1,2009-07-24 22:14:00,2009-07-25 01:51:00,37340,13.66,40.6908,2.25,18.0848,185.6232,114.4524,80.8736,48.9204,25.146,1607,30.94,1553,29.92,0,0,58.7248,71.5264,622,1450,36.7,106,247,6.26,0.716,1.67,0.0423,2.29,5.34,0.135,,,,,820,39.5,1720620,6.61461101230952,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2009,"Growing season",1,0,0,0,0,0,1,0,0,0,0,0,"Current crop",0,"Current pre-growing season + growing season",,
"USGS-423846090171600","R3",0,0,0,"Non-Frozen","Storm","2009-11",1,2009-07-28 01:00:00,2009-07-28 03:12:00,14550,7.29,39.9288,1.167,34.2138,136.8552,99.3648,74.5744,58.3184,37.3634,1661,38.14,1584,36.37,0,0,99.4156,112.2172,138,125,3.17,120,109,2.76,1.88,1.71,0.0432,2.75,2.5,0.0632,,,,,821,39.5,1720620,2.57746626216131,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2009,"Growing season",1,0,0,0,0,0,1,0,0,0,0,0,"Current crop",0,"Current pre-growing season + growing season",,
"USGS-423846090171600","R3",0,0,0,"Non-Frozen","Storm","2009-12",1,2009-08-27 16:31:00,2009-08-27 18:01:00,1624,0.553,34.5186,9.933,3.47472,21.9456,16.4592,15.5448,14.1732,10.9728,829,4.626,927.1,5.173,2.286,10.541,17.399,35.9664,303,30.7,0.778,166,16.8,0.426,1.24,0.126,0.00318,2.36,0.239,0.00606,,,,,822,39.5,1720620,0.287684206855668,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2009,"Growing season",1,0,0,0,0,0,1,0,0,0,0,0,"Current crop",0,"Current pre-growing season + growing season",,
"USGS-423846090171600","R3",0,0,0,"Frozen","Storm","2010-1",1,2010-01-24 19:00:00,2010-01-25 17:00:00,10240,0.3936,0,,,,,,,,,,,,19.2024,19.6596,19.6596,19.6596,2,0.639,0.0162,36,23,0.582,0.829,0.53,0.0134,0.893,0.571,0.0144,"<",,,,823,39.5,1720620,1.81396938312934,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2010,"Pre-growing season",1,1.56,0,0,1.56,0,1,0,0,0,0,0,"Previous crop",0,"Current post-growing season + pre-growing season",0,"No"
"USGS-423846090171600","R3",0,0,0,"Frozen","Storm","2010-2",5,2010-03-09,2010-03-12 01:00:00,251500,3.688,16.4592,60.77,0.270764,13.716,8.2296,7.3152,5.4864,3.429,307.4,0.664,339.2,0.7328,0,2.9718,2.9718,2.9718,50.5,793,20.1,90.3,1420,35.9,0.995,15.6,0.395,1.21,19,0.48,,,,,824,39.5,1720620,44.5520800641629,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2010,"Pre-growing season",1,1.56,0,0,1.56,0,1,0,0,0,0,0,"Previous crop",0,"Current post-growing season + pre-growing season",0,"No"
"USGS-423846090171600","R3",0,0,0,"Non-Frozen","Storm","2010-3",1,2010-06-06,2010-06-06 01:00:00,235.1,0.1798,19.0754,3.517,5.42544,27.7368,24.9936,23.0632,19.812,15.1892,624.3,4.869,613.3,4.784,14.2494,30.9372,44.0182,57.2008,228,3.35,0.0847,82,1.2,0.0305,0.933,0.0137,0.000347,1.59,0.0233,0.000589,,,,,825,39.5,1720620,0.0416468947239948,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2010,"Growing season",1,1.56,0,0,1.56,0,1,0,0,0,0,0,"Current crop",1.56,"Current pre-growing season + growing season",,
"USGS-423846090171600","R3",0,0,0,"Non-Frozen","Storm","2010-5",1,2010-06-23 09:30:00,2010-06-23 11:00:00,2738,1.273,18.542,3.15,5.88518,71.0184,50.9016,45.212,30.1244,15.2908,719.5,8.533,684.7,8.121,0,22.3774,46.9392,83.9978,789,135,3.41,116,19.8,0.502,0.877,0.15,0.00379,2.13,0.364,0.00922,,,,,826,39.5,1720620,0.485024235450012,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2010,"Growing season",1,1.56,0,0,1.56,0,1,0,0,0,0,0,"Current crop",1.56,"Current pre-growing season + growing season",,
"USGS-423846090171600","R3",0,0,0,"Non-Frozen","Storm","2010-6",1,2010-06-26 06:30:00,2010-06-26 08:00:00,1545,0.8096,26.1112,1.917,13.62202,64.008,47.3964,38.1,36.2204,23.1394,965.9,13.77,943.8,13.46,0,0,41.6052,103.2256,313,30.2,0.764,90,8.68,0.22,1.09,0.105,0.00266,1.44,0.139,0.00352,,,,,827,39.5,1720620,0.273689716497542,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2010,"Growing season",1,1.56,0,0,1.56,0,1,0,0,0,0,0,"Current crop",1.56,"Current pre-growing season + growing season",,
"USGS-423846090171600","R3",0,0,0,"Non-Frozen","Storm","2010-8",1,2010-08-08 13:53:00,2010-08-08 17:00:00,31750,9.904,81.026,1.983,40.8432,109.4232,96.6216,82.9056,59.8424,52.4764,3384,79.73,3226,76,0,0,9.652,17.4244,124,246,6.22,90,178,4.52,1.46,2.89,0.0731,4.5,8.92,0.226,,,,,828,39.5,1720620,5.62436796038637,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2010,"Growing season",1,1.56,0,0,1.56,0,1,0,0,0,0,0,"Current crop",1.56,"Current pre-growing season + growing season",,
"USGS-423846090171600","R3",0,0,0,"Non-Frozen","Storm","2010-10",1,2010-08-13 21:29:00,2010-08-13 23:35:00,12070,7.351,33.1978,4.317,7.69112,109.4232,83.5152,84.5312,55.4228,28.6258,1289,28.13,1267,27.64,0.4572,0.4572,95.9866,109.2962,173,130,3.3,72,54.2,1.37,1.15,0.868,0.022,1.58,1.19,0.0301,,,,,829,39.5,1720620,2.13814555218468,"Surface","Beef and Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Tama silt loam","High-infiltration","Well drained",5,0.305,2010,"Growing season",1,1.56,0,0,1.56,0,1,0,0,0,0,0,"Current crop",1.56,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2015-1",1,2015-03-09 20:00:00,2015-03-10 08:00:00,5296,0.382,0,,,,,,,,,,,,0,0,0,0,15,4.96,0.528,152,50.3,5.35,0.863,0.285,0.0304,1.04,0.344,0.0366,,,,,830,9.4,409464,3.9422777093957,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2015,"Pre-growing season",,,,,,,1,0,0,0,0,0,"Previous crop",,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2015-2",1,2015-03-10 17:45:00,2015-03-11 04:30:00,6390,0.497,0,,,,,,,,,,,,0,0,0,0,15,5.98,0.637,112,44.7,4.75,0.663,0.264,0.0281,0.805,0.321,0.0342,,,,,831,9.4,409464,4.75663794619307,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2015,"Pre-growing season",,,,,,,1,0,0,0,0,0,"Previous crop",,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2015-3",1,2015-03-11 17:00:00,2015-03-11 21:15:00,987,0.171,0,,,,,,,,,,,,0,0,0,0,25,1.54,0.164,114,7.02,0.747,0.717,0.0442,0.0047,0.869,0.0535,0.0057,,,,,832,9.4,409464,0.734710743801653,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2015,"Pre-growing season",,,,,,,1,0,0,0,0,0,"Previous crop",,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",1,0,0,"Non-Frozen","Storm","2015-4",1,2015-09-18 03:44:00,2015-09-18 04:02:00,29,0.069,24.384,1.817,13.42136,112.776,91.44,68.072,38.1,21.082,915.4,13.73,907.3,13.61,29.21,29.21,29.464,76.962,524,0.949,0.101,86,0.156,0.0166,1.02,0.00185,0.000196,2.23,0.00404,0.000429,,,,,833,9.4,409464,0.0215872457651955,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2015,"Growing season",,,,,,,1,0,0,0,0,0,"Current crop",,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2016-2",1,2016-02-19 04:30:00,2016-02-20 06:15:00,8243,0.648,0,,,,,,,,,,,,0,0,0,0,15,7.72,0.821,50,25.7,2.74,0.497,0.256,0.0272,0.721,0.371,0.0395,,,,,834,9.4,409464,6.13598851181056,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2016,"Pre-growing season",1,2,1,1,0,,1,0,0,1,1,0,"Previous crop",2,"Current post-growing season + pre-growing season",1,"Yes"
"USGS-423954089071501","RE1",1,0,0,"Frozen","Storm","2016-3",1,2016-02-20 16:00:00,2016-02-20 20:45:00,223.9,0.02721,0,,,,,,,,,,,,0,0,0,0,11,0.154,0.0164,44,0.615,0.0654,0.816,0.0114,0.00121,1.04,0.0145,0.00155,,,,,835,9.4,409464,0.166668425063009,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2016,"Pre-growing season",1,2,1,1,0,,1,0,0,1,1,0,"Previous crop",2,"Current post-growing season + pre-growing season",1,"Yes"
"USGS-423954089071501","RE1",0,0,0,"Non-Frozen","Storm","2016-4",1,2016-08-20 11:23:00,2016-08-20 11:45:00,64,0.111,27.686,0.55,50.3428,134.112,111.252,94.488,54.864,27.686,1168,25.22,1134,24.5,20.828,52.832,58.674,75.438,95,0.38,0.0404,62,0.248,0.0264,1.48,0.00591,0.000629,2.1,0.00839,0.000893,,,,,836,9.4,409464,0.0476408182404314,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2016,"Growing season",1,2,1,1,0,,1,0,0,1,1,0,"Current crop",1,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2017-2",2,2017-01-16 19:15:00,2017-01-19 10:45:00,18750,0.975,1.778,24.52,0.072517,9.144,4.572,3.048,1.524,0.762,34.75,0.02085,25.18,0.01511,0.508,0.508,12.446,12.7,33.7,39.4,4.19,118,139,14.7,2.93,3.43,0.365,3.28,3.84,0.408,,,,,837,9.4,409464,13.9572709688764,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Pre-growing season",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current post-growing season + pre-growing season",1,"Yes"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2017-3",1,2017-01-19 19:15:00,2017-01-21 17:15:00,9469,0.5504,6.604,31.13,0.2121154,6.096,4.572,4.064,3.556,3.048,112.7,0.1578,123.6,0.173,0,0.254,2.286,14.224,42,24.8,2.64,174,103,10.9,3.43,2.03,0.216,3.78,2.23,0.238,,,,,838,9.4,409464,7.04860793622883,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Pre-growing season",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current post-growing season + pre-growing season",1,"Yes"
"USGS-423954089071501","RE1",0,0,0,"Non-Frozen","Storm","2017-4",2,2017-06-29 05:01:00,2017-06-29 06:11:00,254.8,0.292,74.422,5.85,12.72286,115.824,86.868,75.184,56.896,48.514,2944,65.95,2852,63.88,6.604,6.604,43.942,87.122,756,12,1.28,63.8,1.01,0.108,0.505,0.00803,0.000854,1.7,0.027,0.00288,,,,,839,9.4,409464,0.189670007619717,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Growing season",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",0,0,0,"Non-Frozen","Storm","2017-5",1,2017-07-10 08:10:00,2017-07-10 08:29:00,54.5,0.1019,44.45,2.483,17.89938,100.584,88.392,73.152,51.816,31.496,1742,35.54,1674,34.16,0,0,16.764,98.806,1020,3.49,0.371,48,0.163,0.0174,0.681,0.00232,0.000247,2.24,0.00763,0.000811,,,,,840,9.4,409464,0.0405691342828674,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Growing season",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",1,0,0,"Non-Frozen","Storm","2017-11",1,2017-07-27 01:31:00,2017-07-27 02:30:00,97.3,0.1257,43.434,1.45,29.9466,88.392,60.96,49.784,38.608,35.814,1768,26.88,1668,25.35,0,0,122.174,144.78,256,1.55,0.165,60,0.364,0.0388,0.45,0.00273,0.000291,0.919,0.00558,0.000594,,,,,841,9.4,409464,0.0724289314811559,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Growing season",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2018-2",2,2018-01-22 03:15:00,2018-01-24 11:15:00,19300,1.376,35.306,27.17,1.299718,15.24,9.144,9.144,7.62,6.35,781.5,2.344,873.9,2.622,0,0,0,6.858,44.7,53.8,5.73,,,,7.23,8.71,0.927,7.38,8.9,0.946,,,,,842,9.4,409464,14.3666842506301,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Pre-growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Previous crop",1,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",1,0,0,"Frozen","Storm","2018-3",1,2018-01-25 19:30:00,2018-01-26 04:00:00,589.2,0.05702,0,,,,,,,,,,,,0,0,35.306,40.386,6,0.221,0.0235,,,,4.93,0.181,0.0193,4.99,0.184,0.0195,,,,,843,9.4,409464,0.438593282925972,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Pre-growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Previous crop",1,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2018-6",1,2018-02-15 07:15:00,2018-02-17 13:15:00,4647,0.05466,0,,,,,,,,,,,,0,0,0,0,4,0.58,0.0617,,,,2.47,0.717,0.0762,2.53,0.734,0.0781,"<",,,,844,9.4,409464,3.45917003692632,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Pre-growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Previous crop",1,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2018-7",3,2018-02-19 19:18:00,2018-02-22 11:30:00,85820,3.128,66.04,28.4,2.32537,36.576,22.86,20.32,14.224,12.7,1786,10,1876,10.51,0,0,0,0,11.2,60.3,6.41,,,,0.54,2.89,0.308,0.6,3.21,0.342,,,,,845,9.4,409464,63.8833597092785,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Pre-growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Previous crop",1,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2018-8",1,2018-02-22 20:00:00,2018-02-24 15:45:00,5923,0.1658,1.524,8.233,0.1850898,3.048,3.048,2.032,1.016,0.762,26.03,0.01041,22.67,0.009069,0,0,66.04,66.04,12,4.44,0.472,,,,2.38,0.88,0.0936,2.56,0.947,0.101,,,,,846,9.4,409464,4.40900885059492,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Pre-growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Previous crop",1,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2018-9",1,2018-02-24 18:15:00,2018-02-26 03:30:00,15320,1.586,12.192,5.833,2.090166,18.288,15.24,13.208,8.636,5.842,287.4,0.9773,314.1,1.068,0,1.524,67.564,67.564,24,23,2.44,,,,3.1,2.96,0.315,3.37,3.22,0.343,,,,,847,9.4,409464,11.4040208663033,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Pre-growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Previous crop",1,"Current post-growing season + pre-growing season",0,"No"
"USGS-423954089071501","RE1",0,0,0,"Non-Frozen","Storm","2018-12",1,2018-06-19 12:42:00,2018-06-19 13:05:00,50,0.09156,28.956,1.233,23.47722,100.584,74.676,69.088,42.164,23.114,1175,19.5,1133,18.8,18.796,18.796,26.67,86.36,795,2.48,0.264,,,,0.391,0.00122,0.00013,1.55,0.00484,0.000515,,,,,848,9.4,409464,0.037219389250337,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",0,0,0,"Non-Frozen","Storm","2018-15",2,2018-09-03 15:29:00,2018-09-03 18:30:00,241.3,0.2126,39.624,4.15,9.54786,76.2,62.484,54.864,41.148,23.622,1470,23.82,1440,23.33,23.876,39.624,85.852,134.112,579,8.72,0.928,,,,0.623,0.00938,0.000998,1.51,0.0228,0.00242,,,,,849,9.4,409464,0.179620772522126,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",0,0,0,"Non-Frozen","Storm","2018-16",1,2018-09-20 08:15:00,2018-09-20 11:28:00,1237,0.999,72.39,7.4,9.78154,64.008,59.436,50.8,33.528,21.59,2673,35.28,2577,34.02,2.286,13.716,13.716,14.478,1110,85.9,9.14,,,,0.712,0.055,0.00585,2.46,0.19,0.0202,,,,,850,9.4,409464,0.920807690053338,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Growing season",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current pre-growing season + growing season",,
"USGS-423954089071501","RE1",1,0,0,"Non-Frozen","Storm","2019-1",2,2018-10-02 00:27:00,2018-10-02 03:00:00,240.6,0.2018,24.384,2.883,8.45566,73.152,50.292,37.592,21.844,12.954,827.7,7.118,824.6,7.092,29.718,39.116,46.99,134.62,1260,18.9,2.02,,,,0.902,0.0135,0.00144,3.15,0.0474,0.00504,,,,,851,9.4,409464,0.179099701072622,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2019,"Post-growing season",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous growing season + current post-growing season",1,"Yes"
"USGS-423954089071501","RE1",1,0,0,"Frozen","Storm","2019-3",1,2018-12-27 15:33:00,2018-12-27 18:15:00,106.5,0.02409,16.51,10.22,1.615948,6.096,6.096,5.08,4.572,4.064,298.8,0.5378,365.2,0.6574,0.254,0.254,7.112,7.366,59,0.392,0.0417,,,,13.6,0.0904,0.00962,13.5,0.0897,0.00955,,,,,852,9.4,409464,0.0792772991032178,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2019,"Post-growing season",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous growing season + current post-growing season",1,"Yes"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2019-4",1,2019-02-03 17:30:00,2019-02-05 04:15:00,8247,0.3647,3.048,2.383,1.27889,12.192,6.096,5.08,2.54,2.286,65.01,0.06501,70.82,0.07082,0,0,0,0,10,5.15,0.548,,,,3.3,1.7,0.181,3.39,1.75,0.186,,,,,853,9.4,409464,6.13896606295059,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2019,"Pre-growing season",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",1,"Current post-growing season + pre-growing season",1,"Yes"
"USGS-423954089071501","RE1",0,0,0,"Frozen","Storm","2019-6",1,2019-02-23 15:24:00,2019-02-25 02:45:00,62840,1.156,31.496,22.42,1.405128,21.336,16.764,15.24,11.684,9.906,723.3,3.327,808.4,3.718,0,0,2.794,13.97,4,7.85,0.835,,,,0.466,1.83,0.194,0.529,2.08,0.221,"<",,,,854,9.4,409464,46.7773284098236,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2019,"Pre-growing season",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",1,"Current post-growing season + pre-growing season",1,"Yes"
"USGS-423954089071501","RE1",1,0,0,"Non-Frozen","Storm","2020-3",1,2020-05-23 22:53:00,2020-05-23 23:15:00,50.6,0.0854,32.258,2.283,14.12748,64.008,64.008,52.832,38.1,24.13,1225,18.37,1176,17.64,0,0,38.354,81.28,1040,3.3,0.351,,,,0.891,0.00281,0.000299,1.92,0.00606,0.000645,,,,,855,9.4,409464,0.0376660219213411,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2020,"Pre-growing season",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current post-growing season + pre-growing season",1,"Yes"
"USGS-424008089050201","RE5",0,0,0,"Non-Frozen","Storm","2015-5",1,2015-06-15 10:52:00,2015-06-15 12:15:00,459,0.276,28.194,2.667,10.57402,97.536,85.344,75.184,47.244,24.892,1085,20.19,1065,19.8,7.366,26.162,92.964,97.282,238,6.82,0.703,80,2.29,0.236,0.65,0.0186,0.00192,1.24,0.0355,0.00366,,,,,856,9.7,422532,0.331106756411349,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2015,"Growing season",,,,,,,1,0,0,1,1,0,"Current crop",,"Current pre-growing season + growing season",,
"USGS-424008089050201","RE5",0,0,0,"Non-Frozen","Storm","2015-6",1,2015-09-18 03:48:00,2015-09-18 04:37:00,187,0.1898,30.48,1.883,16.18488,112.776,85.344,65.024,42.164,24.638,1143,18.97,1120,18.59,36.322,36.322,36.576,79.248,201,2.35,0.242,92,1.07,0.111,0.444,0.00518,0.000534,0.91,0.0106,0.0011,,,,,857,9.7,422532,0.134895345204624,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2015,"Growing season",,,,,,,1,0,0,1,1,0,"Current crop",,"Current pre-growing season + growing season",,
"USGS-424008089050201","RE5",0,0,0,"Frozen","Storm","2016-6",2,2016-02-19 03:30:00,2016-02-21 18:30:00,15930,0.7973,0,,,,,,,,,,,,0,0,0,0,9.8,9.74,1,40.6,40.3,4.16,0.827,0.822,0.0847,1,0.999,0.103,,,,,858,9.7,422532,11.4913521342762,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Pre-growing season",1,1,0,1,0,,1,0,0,0,0,0,"Previous crop",1,"Current post-growing season + pre-growing season",0,"No"
"USGS-424008089050201","RE5",1,0,0,"Non-Frozen","Storm","2016-7",1,2016-07-23 20:18:00,2016-07-23 20:45:00,55.6,0.0987,37.592,0.6833,55.0164,131.064,123.444,113.792,72.644,37.592,1587,45.39,1543,44.12,0,44.45,57.404,58.42,61,0.212,0.0218,56,0.195,0.0201,0.521,0.00181,0.000187,0.71,0.00247,0.000254,,,,,859,9.7,422532,0.0401079208201982,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Growing season",1,1,0,1,0,,1,0,0,0,0,0,"Current crop",1,"Current pre-growing season + growing season",,
