"field_year","Field_Name","estimated","frozen","storm_start","storm_end","month_name","runoff_in","runoff_volume_cubicft","peak_discharge_cfs","sediment_yield_lbsac","cl_yield_lbsac","no3_yield_lbsac","nh4_yield_lbsac","orgn_yield_lbsac","tn_yield_lbsac","srp_yield_lbsac","tp_yield_lbsac","sediment_conc_mgL","cl_conc_mgL","no3_conc_mgL","nh4_conc_mgL","orgn_conc_mgL","tn_conc_mgL","srp_conc_mgL","tp_conc_mgL","sediment_load_lbs","cl_load_lbs","no3_load_lbs","nh4_load_lbs","orgn_load_lbs","tn_load_lbs","srp_load_lbs","tp_load_pounds"
"2022","AO3","Estimated","Non-Frozen",2022-04-24 01:30:00,2022-04-24 02:46:00,"Apr",0.00269655032467533,219.2619,0.10167,1.845759411,0.003666465,0.003177603,0.000204711,0.007222935,0.010605249,4.15533e-05,0.005695242,"3020.5","6","5.2",0.335,11.82,17.355,0.068,9.32,41.3450108,0.082128808,0.0711783,0.004585525,0.161793752,0.237557577,0.000930793,0.127573415
"2022","AO3","Measured","Non-Frozen",2022-04-30 14:30:00,2022-04-30 23:05:00,"Apr",0.0322634481995277,2623.4055,0.60855,36.83466004,0.001827841,0.008042502,0.001974069,0.129630513,0.139647084,0.000745759,0.111132758,"5038","<0.5","1.1",0.27,17.73,19.1,0.102,15.2,825.096385,0.040943648,0.180152049,0.044219139,2.903723483,3.128094671,0.016705008,2.48937377
"2022","AO3","Measured","Non-Frozen",2022-05-12 03:08:00,2022-05-12 20:00:00,"May",0.0359604855371901,2924.019,1.36,59.90453359,0.002037292,0.033411589,0.005867401,0.152226457,0.191505447,0.000529696,0.137720938,"7351","<0.5","4.1",0.72,18.68,23.5,0.065,16.9,1341.861553,0.045635341,0.748419584,0.131429781,3.409872643,4.289722008,0.011865189,3.084949019
"2022","AO3","Estimated","Non-Frozen",2022-05-18 21:37:00,2022-05-18 22:45:00,"May",0.00378121310507674,307.458,0.14185,7.546094079,0.000214219,0.001970819,0.000428439,0.022450198,0.024849455,7.19777e-05,0.016152146,"8806.5","<0.5","2.3",0.5,26.2,29,0.084,18.85,169.0325074,0.004798516,0.044146343,0.009597031,0.502884425,0.556627799,0.001612301,0.361808069
"2022","AO3","Measured","Non-Frozen",2022-05-19 19:15:00,2022-05-20 10:00:00,"May",0.290298498376623,23604.7515,6.58,675.0944244,0.016446463,0.032892927,0.018420039,2.218298966,2.269611932,0.006775943,1.368345744,"10262","<0.5","0.5",0.28,33.72,34.5,0.103,20.8,15122.11511,0.368400777,0.736801555,0.412608871,49.68989684,50.83930727,0.15178112,30.65094467
"2022","AO3","Measured","Non-Frozen",2022-06-15 17:57:00,2022-06-15 20:45:00,"Jun",0.0680677796635183,5534.7273,2.6652,287.0619819,0.09563591,0.053988014,0.022520714,0.276727134,0.353235862,0.001264862,0.256057437,"18610","6.2","3.5",1.46,17.94,22.9,0.082,16.6,6430.188396,2.142244388,1.209331509,0.504464001,6.198687792,7.912483302,0.02833291,5.735686586
"2022","AO3","Estimated","Non-Frozen",2022-07-04 13:36:00,2022-07-04 20:15:00,"Jul",0.0483856626328217,3934.335,1.5422,42.52185667,0.002741223,0.008771915,0.003728064,0.108113849,0.120613828,0.001447366,0.08124986,"3878","<0.5","0.8",0.34,9.86,11,0.132,7.41,952.4895894,0.061403403,0.19649089,0.083508628,2.42175022,2.701749738,0.032420997,1.819996869
"2022","AO3","Measured","Non-Frozen",2022-07-28 02:00:00,2022-07-28 11:00:00,"Jul",0.0765182925029516,6221.8554,0.28751,5.427468721,0.260102335,0.156061401,0.004855244,0.035547319,0.196463964,0.003138568,0.019767777,"313","15","9",0.28,2.05,11.33,0.181,1.14,121.5752994,5.826292301,3.495775381,0.108757456,0.796259948,4.400792785,0.070303927,0.442798215
"2022","AO3","Estimated","Non-Frozen",2022-08-01 01:00:00,2022-08-01 01:30:00,"Aug",0.000403936688311688,32.8449,0.03601,0.354984039,2.28845e-05,7.32303e-05,3.11229e-05,0.000902564,0.001006917,1.2083e-05,0.000678296,"3878","<0.5","0.8",0.34,9.86,11,0.132,7.41,7.95164248,0.000512612,0.001640359,0.000697153,0.02021743,0.022554943,0.000270659,0.015193829
"2022","AO3","Estimated","Non-Frozen",2022-08-03 04:00:00,2022-08-03 06:00:00,"Aug",0.0207596590909091,1688.0094,0.79239,18.24381853,0.00117611,0.003763552,0.00159951,0.046385779,0.051748841,0.000620986,0.034859901,"3878","<0.5","0.8",0.34,9.86,11,0.132,7.41,408.661535,0.026344864,0.084303566,0.035829015,1.039041448,1.159174029,0.013910088,0.780861778
"2022","AO3","Estimated","Non-Frozen",2022-08-03 22:15:00,2022-08-04 02:30:00,"Aug",0.0601489521841795,4890.8316,0.6011,4.2663858,0.204459383,0.12267563,0.003816575,0.027942782,0.154434988,0.002467143,0.015538913,"313","15","9",0.28,2.05,11.33,0.181,1.14,95.56704193,4.579890188,2.747934113,0.085491284,0.625918326,3.459343722,0.055264008,0.348071654
"2022","AO3","Estimated","Non-Frozen",2022-08-05 00:45:00,2022-08-05 05:45:00,"Aug",0.0315632858618654,2566.4739,0.40262,27.73816549,0.001788175,0.005722159,0.002431918,0.070525609,0.078679686,0.000944156,0.053001497,"3878","<0.5","0.8",0.34,9.86,11,0.132,7.41,621.334907,0.040055113,0.12817636,0.054474953,1.579773642,1.762424955,0.021149099,1.187233538
"2022","AO3","Measured","Non-Frozen",2022-08-06 22:22:00,2022-08-08 07:30:00,"Aug",0.415724667945691,33803.4042,9.3159,365.3434464,0.023552311,0.075367395,0.032031143,0.928903141,1.036301679,0.01243562,0.698090495,"3878","<0.5","0.8",0.34,9.86,11,0.132,7.41,8183.6932,0.527571764,1.688229644,0.717497599,20.80743036,23.21315761,0.278557891,15.63722708
"2022","AO3","Measured","Non-Frozen",2022-08-13 03:16:00,2022-08-13 11:45:00,"Aug",0.0722477309622196,5874.6075,2.2257,36.52678967,0.011460669,0.011460669,0.005894058,0.133271209,0.150625937,0.002504975,0.089884391,"2231","0.7","0.7",0.36,8.14,9.2,0.153,5.49,818.2000885,0.256718988,0.256718988,0.132026908,2.985275088,3.374020984,0.056111436,2.013410348
"2022","AO3","Estimated","Non-Frozen",2022-08-28 14:43:00,2022-08-28 16:00:00,"Aug",0.00919105667060213,747.3432,0.48546,4.646786679,0.001457979,0.001457979,0.000749818,0.01695421,0.019162007,0.000318673,0.011434719,"2231","0.7","0.7",0.36,8.14,9.2,0.153,5.49,104.0880216,0.032658725,0.032658725,0.016795916,0.379774315,0.429228955,0.007138264,0.256137713
"2022","AO3","Estimated","Non-Frozen",2022-08-29 04:35:00,2022-08-29 06:00:00,"Aug",0.0100764573494687,819.3369,0.5814,5.094424881,0.00159843,0.00159843,0.00082205,0.018587458,0.021007938,0.000349371,0.012536258,"2231","0.7","0.7",0.36,8.14,9.2,0.153,5.49,114.1151173,0.035804833,0.035804833,0.018413914,0.416359057,0.470577803,0.007825913,0.280812189
"2022","KD1","Estimated","Non-Frozen",2021-10-03 10:43:00,2021-10-03 14:48:00,"Oct",0.0542576605212969,512.0838,0.04713,0.838717058,0.036465959,0.002431064,0.001458638,0.019205405,0.023095107,0.002564772,0.004789196,"69","3","0.2",0.12,1.58,1.9,0.211,0.394,2.205825861,0.095905472,0.006393698,0.003836219,0.050510215,0.060740132,0.006745352,0.012595585
"2022","KD1","Estimated","Non-Frozen",2021-10-12 02:35:00,2021-10-12 08:01:00,"Oct",0.033013986013986,311.586,0.035,0.510331499,0.022188326,0.001479222,0.000887533,0.011685852,0.014052606,0.001560579,0.002914067,"69","3","0.2",0.12,1.58,1.9,0.211,0.394,1.342171842,0.058355297,0.003890353,0.002334212,0.03073379,0.036958355,0.004104323,0.007663996
"2022","KD1","Estimated","Non-Frozen",2021-12-15 00:07:00,2021-12-15 14:22:00,"Dec",0.248764208518754,2347.8366,0.07805,3.845406953,0.167191607,0.011146107,0.006687664,0.088054246,0.105888018,0.011759143,0.021957831,"69","3","0.2",0.12,1.58,1.9,0.211,0.394,10.11342029,0.439713925,0.029314262,0.017588557,0.231582667,0.278485486,0.030926546,0.057749096
"2022","KD1","Measured","Frozen",2022-02-16 11:08:00,2022-02-16 20:13:00,"Feb",0.15490750158932,1462.017,0.07568,0.312334731,0.555261744,0.065937332,0.048932441,0.125280931,0.240150704,0.129098356,0.133262819,"9","16","1.9",1.41,3.61,6.92,3.72,3.84,0.821440343,1.460338388,0.173415184,0.12869232,0.329488849,0.631596353,0.339528675,0.350481213
"2022","KD1","Measured","Frozen",2022-03-05 15:13:00,2022-03-05 18:20:00,"Mar",0.254939796567069,2406.1218,0.6326,10.28052896,0.890979177,0.07995967,0.079388529,0.273005158,0.432353357,0.163917323,0.196472331,"180","15.6","1.4",1.39,4.78,7.57,2.87,3.44,27.03779118,2.343275235,0.210293931,0.208791832,0.718003566,1.137089329,0.431102559,0.516722231
"2022","KD1","Estimated","Frozen",2022-03-05 18:20:00,2022-03-05 19:45:00,"Mar",0.447129052765416,4220.004,1.704,18.03062229,1.562653932,0.140238173,0.139236472,0.478813192,0.758287837,0.287488255,0.344585226,"180","15.6","1.4",1.39,4.78,7.57,2.87,3.44,47.42053662,4.10977984,0.368826396,0.366191922,1.259278695,1.994297012,0.756094112,0.906259144
"2022","KD1","Measured","Frozen",2022-03-05 19:45:00,2022-03-06 19:15:00,"Mar",0.949904481881755,8965.1985,0.8866,25.96241505,1.447085429,0.234087349,0.293673219,0.655444577,1.183205145,0.744823382,0.819305721,"122","6.8","1.1",1.38,3.08,5.56,3.5,3.85,68.28115157,3.805834678,0.615649727,0.772360567,1.723819236,3.111829531,1.958885496,2.154774045
"2022","KD1","Estimated","Frozen",2022-03-13 16:11:00,2022-03-14 00:34:00,"Mar",0.0600780038143675,567.0162,0.0324,0.026918497,0.555866967,0.030956272,0.012786286,0.040916116,0.084658674,0.007833283,0.008883104,"<4","41.3","2.3",0.95,3.04,6.29,0.582,0.66,0.070795648,1.461930124,0.081414995,0.033627933,0.107609384,0.222652312,0.020601533,0.023362564
"2022","KD1","Estimated","Frozen",2022-03-14 12:16:00,2022-03-14 19:00:00,"Mar",0.0730693579148124,689.6286,0.03724,0.032739392,0.676068441,0.037650301,0.015551211,0.049763876,0.102965387,0.009527163,0.010803999,"<4","41.3","2.3",0.95,3.04,6.29,0.582,0.66,0.086104601,1.778060001,0.099020291,0.040899685,0.130878993,0.270798969,0.025056439,0.028414518
"2022","KD1","Estimated","Frozen",2022-03-15 11:54:00,2022-03-15 20:24:00,"Mar",0.0956376350921805,902.628,0.05548,0.042851314,0.884879637,0.049279011,0.020354374,0.065133997,0.134767383,0.012469732,0.014140934,"<4","41.3","2.3",0.95,3.04,6.29,0.582,0.66,0.112698956,2.327233445,0.1296038,0.053532004,0.171302413,0.354438217,0.032795396,0.037190656
"2022","KD1","Estimated","Frozen",2022-03-16 10:24:00,2022-03-18 01:04:00,"Mar",0.271960076287349,2566.7592,0.03032,0.121854191,2.516289046,0.14013232,0.057880741,0.18521837,0.383231431,0.03545957,0.040211883,"<4","41.3","2.3",0.95,3.04,6.29,0.582,0.66,0.320476523,6.61784019,0.368548001,0.152226348,0.487124314,1.007898663,0.093258668,0.105757252
"2022","KD1","Measured","Frozen",2022-03-18 12:32:00,2022-03-18 20:16:00,"Mar",0.130652034329307,1233.0939,0.0741,0.058539835,1.20884759,0.06732081,0.027806422,0.088980549,0.184107781,0.017035092,0.019318146,"<4","41.3","2.3",0.95,3.04,6.29,0.582,0.66,0.153959766,3.179269162,0.177053731,0.073130889,0.234018844,0.484203463,0.044802292,0.050806723
"2022","KD1","Estimated","Frozen",2022-03-18 20:16:00,2022-03-19 07:18:00,"Mar",0.49336687857597,4656.3966,0.1897,0.221057527,4.382465472,0.674225457,0.120476352,0.37635044,1.171052249,0.144350565,0.153082337,"<4","39.65","6.1",1.09,3.405,10.595,1.306,1.385,0.581381296,11.52588419,1.773212952,0.316852806,0.989801656,3.079867415,0.379641986,0.402606547
"2022","KD1","Measured","Frozen",2022-03-19 07:18:00,2022-03-19 21:40:00,"Mar",0.198881341385887,1877.0421,0.06305,0.089110598,1.693101358,0.441097459,0.054803018,0.167973477,0.663873954,0.090447257,0.094011681,"<4","38","9.9",1.23,3.77,14.9,2.03,2.11,0.234360872,4.452856572,1.160086317,0.144131936,0.441770244,1.745988498,0.237876285,0.24725072
"2022","KD1","Estimated","Frozen",2022-03-22 23:32:00,2022-03-23 05:27:00,"Mar",0.541630324221233,5111.907,0.5732,2.184141633,2.414689917,0.618840129,0.041256009,0.265737232,0.92583337,0.247536052,0.266950644,"18","19.9","5.1",0.34,2.19,7.63,2.04,2.2,5.744292495,6.350634481,1.62754954,0.108503303,0.69888892,2.434941763,0.651019816,0.702080194
"2022","KD1","Measured","Frozen",2022-03-23 05:27:00,2022-03-25 01:00:00,"Mar",0.951014717101081,8975.6769,0.4654,3.834997312,4.239802584,1.086582572,0.072438838,0.46659134,1.625612749,0.434633029,0.468721894,"18","19.9","5.1",0.34,2.19,7.63,2.04,2.2,10.08604293,11.15068079,2.857712163,0.190514144,1.227135223,4.275361531,1.143084865,1.23273858
"2022","KD1","Measured","Frozen",2022-03-30 05:30:00,2022-03-31 15:55:00,"Mar",1.7905888747616,16899.5778,1.414,18.85380716,3.449845566,0.882518633,0.148423588,0.726072148,1.757014369,0.81833546,0.874495736,"47","8.6","2.2",0.37,1.81,4.38,2.04,2.18,49.58551283,9.073093837,2.321024005,0.390354037,1.909569749,4.620947792,2.152222259,2.299923787
"2022","KD1","Estimated","Frozen",2022-04-01 12:00:00,2022-04-01 23:15:00,"Apr",0.143015893197711,1349.784,0.04839,0.833034469,0.317193894,0.022427851,0.005126366,0.049982068,0.077536285,0.036525357,0.041972121,"26","9.9","0.7",0.16,1.56,2.42,1.14,1.31,2.190880653,0.834219941,0.058985248,0.013482342,0.131452839,0.20392043,0.09606169,0.110386679
"2022","KD1","Estimated","Frozen",2022-04-02 11:45:00,2022-04-04 07:30:00,"Apr",0.448291195168468,4230.9723,0.1176,2.61119243,0.994261733,0.070301335,0.016068876,0.156671546,0.243041757,0.114490745,0.131563926,"26","9.9","0.7",0.16,1.56,2.42,1.14,1.31,6.86743609,2.614908357,0.18489251,0.042261145,0.412046165,0.639199821,0.301110659,0.346013126
"2022","KD1","Estimated","Frozen",2022-04-04 07:30:00,2022-04-05 23:30:00,"Apr",0.496460330578512,4685.5926,0.2444,2.891766492,1.101095703,0.077855252,0.017795486,0.17350599,0.269156727,0.126792838,0.145700542,"26","9.9","0.7",0.16,1.56,2.42,1.14,1.31,7.605345874,2.895881698,0.204759312,0.046802128,0.456320752,0.707882193,0.333465165,0.383192427
"2022","KD1","Measured","Frozen",2022-04-05 23:30:00,2022-04-08 18:00:00,"Apr",0.493586204704387,4658.4666,0.268,2.875025374,1.0947212,0.077404529,0.017692464,0.172501522,0.267598516,0.126058805,0.144857048,"26","9.9","0.7",0.16,1.56,2.42,1.14,1.31,7.561316734,2.879116756,0.203573912,0.04653118,0.453679004,0.703784096,0.331534657,0.380974035
"2022","KD1","Estimated","Non-Frozen",2022-04-09 11:15:00,2022-04-09 17:45:00,"Apr",0.011548951048951,108.999,0.00986,0.033634983,0.062612815,0.000258731,0.000517461,0.005976678,0.00675287,0.001961178,0.00220956,"13","24.2","0.1",0.2,2.31,2.61,0.758,0.854,0.088460006,0.164671703,0.000680462,0.001360923,0.015718663,0.017760047,0.005157899,0.005811142
"2022","KD1","Measured","Non-Frozen",2022-04-12 18:43:00,2022-04-14 14:15:00,"Apr",0.465298792116974,4391.49,0.1713,1.355128872,2.522624516,0.010424068,0.020848136,0.240795977,0.272068181,0.079014437,0.089021543,"13","24.2","0.1",0.2,2.31,2.61,0.758,0.854,3.563988934,6.634502477,0.027415299,0.054830599,0.633293418,0.715539317,0.20780797,0.234126658
"2022","KD1","Measured","Non-Frozen",2022-04-20 20:31:00,2022-04-21 12:30:00,"Apr",0.255116211061666,2407.7868,0.3399,5.943971474,0.697273577,0.011430714,0.01200225,0.139454715,0.16288768,0.038350047,0.058296643,"104","12.2","0.2",0.21,2.44,2.85,0.671,1.02,15.63264498,1.833829507,0.030062779,0.031565918,0.366765901,0.428394598,0.100860623,0.153320172
"2022","KD1","Measured","Non-Frozen",2022-04-30 19:21:00,2022-05-01 15:30:00,"Apr",0.183788715829625,1734.5979,0.3136,8.8112584,0.457032562,0.008234821,0.010705267,0.130521912,0.149462,0.019928267,0.046938479,"214","11.1","0.2",0.26,3.17,3.63,0.484,1.14,23.17360959,1.201995638,0.021657579,0.028154853,0.343272628,0.39308506,0.052411341,0.123448201
"2022","KD1","Estimated","Non-Frozen",2022-05-03 14:30:00,2022-05-03 21:45:00,"May",0.0156817546090273,148.0044,0.0121,0.751819781,0.03899626,0.000702635,0.000913426,0.01113677,0.012752831,0.001700377,0.004005021,"214","11.1","0.2",0.26,3.17,3.63,0.484,1.14,1.977286023,0.102560163,0.001847931,0.00240231,0.029289704,0.033539945,0.004471993,0.010533206
"2022","KD1","Estimated","Non-Frozen",2022-05-25 18:39:00,2022-05-26 03:15:00,"May",0.0234093452002543,220.9374,0.03396,1.122298443,0.058212676,0.001048877,0.00136354,0.016624701,0.019037118,0.002538282,0.005978599,"214","11.1","0.2",0.26,3.17,3.63,0.484,1.14,2.951644904,0.153099338,0.002758547,0.003586111,0.043722964,0.050067622,0.006675683,0.015723716
"2022","KD1","Measured","Non-Frozen",2022-08-13 12:36:00,2022-08-13 17:45:00,"Aug",0.0454650031786395,429.0987,0.11095,0.397234677,0.106947798,0.005092752,0.007435418,0.026074892,0.038603062,0.015074547,0.017315358,"39","10.5","0.5",0.73,2.56,3.79,1.48,1.7,1.044727201,0.281272708,0.013393938,0.01955515,0.068576965,0.101526054,0.039646058,0.045539391
"2022","KD2","Estimated","Non-Frozen",2021-10-11 17:14:00,2021-10-11 20:15:00,"Oct",0.0629197178395526,4522.2918,1.3938,8.711956497,0.035646303,0.024239486,0.004562727,0.079419963,0.108222176,0.014971447,0.034648207,"611","2.5","1.7",0.32,5.57,7.59,1.05,2.43,172.4967386,0.705796803,0.479941826,0.090341991,1.572515277,2.142799094,0.296434657,0.686034492
"2022","KD2","Estimated","Non-Frozen",2021-10-12 05:00:00,2021-10-12 07:00:00,"Oct",0.00259076717589114,186.2088,0.07852,0.358721426,0.001467764,0.000998079,0.000187874,0.003270177,0.00445613,0.000616461,0.001426666,"611","2.5","1.7",0.32,5.57,7.59,1.05,2.43,7.102684242,0.029061719,0.019761969,0.0037199,0.064749511,0.08823138,0.012205922,0.028247991
"2022","KD2","Estimated","Non-Frozen",2021-12-11 06:03:00,2021-12-11 08:35:00,"Dec",0.00434970782202187,312.6309,0.09504,0.60226693,0.002464267,0.001675702,0.000315426,0.005490388,0.007481516,0.001034992,0.002395268,"611","2.5","1.7",0.32,5.57,7.59,1.05,2.43,11.92488522,0.048792493,0.033178895,0.006245439,0.108709674,0.148134008,0.020492847,0.047426303
"2022","KD2","Estimated","Frozen",2022-02-09 13:14:00,2022-02-10 00:01:00,"Feb",0.0252428583354203,1814.3052,0.07356,0.131569156,0.106399404,0.003432239,0.008180169,0.020250209,0.031862617,0.005268487,0.008180169,"23","18.6","0.6",1.43,3.54,5.57,0.921,1.43,2.605069281,2.106708202,0.067958329,0.161967351,0.400954142,0.630879822,0.104316035,0.161967351
"2022","KD2","Measured","Frozen",2022-02-16 11:36:00,2022-02-16 23:45:00,"Feb",0.0623654896068119,4482.4572,0.18102,0.325057278,0.262872407,0.008479755,0.020210083,0.050030555,0.078720393,0.013016424,0.020210083,"23","18.6","0.6",1.43,3.54,5.57,0.921,1.43,6.436134095,5.20487366,0.16789915,0.400159642,0.990604987,1.558663779,0.257725196,0.400159642
"2022","KD2","Estimated","Frozen",2022-02-20 12:00:00,2022-02-21 00:08:00,"Feb",0.030891877452208,2220.3228,0.1514,0.161012599,0.130210189,0.004200329,0.010010783,0.024781939,0.038993051,0.006447505,0.010010783,"23","18.6","0.6",1.43,3.54,5.57,0.921,1.43,3.188049464,2.578161741,0.083166508,0.19821351,0.490682396,0.772062414,0.127660589,0.19821351
"2022","KD2","Measured","Frozen",2022-03-05 13:00:00,2022-03-07 00:45:00,"Mar",1.78793600884882,128506.1127,11.174,233.3792157,3.038791871,0.121551675,0.158017177,8.634220637,8.913789489,0.140999943,0.680689379,"576","7.5","0.3",0.39,21.31,22,0.348,1.68,4620.908471,60.16807905,2.406723162,3.128740111,170.9575686,176.4930319,2.791798868,13.47764971
"2022","KD2","Estimated","Frozen",2022-03-14 14:22:00,2022-03-14 19:44:00,"Mar",0.00795378579180232,571.6704,0.04725,0.073900175,0.030281047,0.000360489,0.002775763,0.004794499,0.007930751,0.001620397,0.002090834,"41","16.8","0.2",1.54,2.66,4.4,0.899,1.16,1.463223472,0.59956474,0.007137675,0.054960101,0.094931084,0.15702886,0.032083851,0.041398518
"2022","KD2","Measured","Frozen",2022-03-15 09:48:00,2022-03-16 19:45:00,"Mar",0.244647215961266,17583.774,0.81259,2.273065007,0.931402247,0.011088122,0.085378539,0.147472022,0.243938684,0.049841108,0.064311108,"41","16.8","0.2",1.54,2.66,4.4,0.899,1.16,45.00668713,18.44176448,0.219544815,1.690495078,2.919946043,4.829985936,0.986853945,1.273359929
"2022","KD2","Measured","Frozen",2022-03-18 20:30:00,2022-03-19 14:45:00,"Mar",0.359802854996243,25860.4704,1.175,5.789094985,1.483965193,0.301685232,0.059521681,0.242978916,0.604185829,0.045742004,0.066452288,"71","18.2","3.7",0.73,2.98,7.41,0.561,0.815,114.6240807,29.38251083,5.973367586,1.17852928,4.810982542,11.96287941,0.90569168,1.315755293
"2022","KD2","Estimated","Frozen",2022-03-23 01:15:00,2022-03-23 05:27:00,"Mar",0.625312935136489,44943.7419,5.919,35.56795169,0.850229921,0.170045984,0.025506898,0.334423769,0.529976651,0.034434312,0.10882943,"251","6","1.2",0.18,2.36,3.74,0.243,0.768,704.2454435,16.83455243,3.366910487,0.505036573,6.621590624,10.49353768,0.681799374,2.154822712
"2022","KD2","Measured","Frozen",2022-03-23 05:27:00,2022-03-24,"Mar",0.648338784539611,46598.7018,4.028,36.8776676,0.881537871,0.176307574,0.026446136,0.346738229,0.54949194,0.035702284,0.112836847,"251","6","1.2",0.18,2.36,3.74,0.243,0.768,730.1778185,17.45444985,3.490889969,0.523633495,6.865416939,10.8799404,0.706905219,2.23416958
"2022","KD2","Measured","Frozen",2022-03-30 06:34:00,2022-03-31 16:00:00,"Mar",0.55792924284164,40100.6064,2.958,56.26351455,0.84711359,0.164365323,0.041723505,0.367925455,0.574014283,0.035528197,0.144135745,"445","6.7","1.3",0.33,2.91,4.54,0.281,1.14,1114.017588,16.77284908,3.254433403,0.826125402,7.284924003,11.36548281,0.703458297,2.853887754
"2022","KD2","Estimated","Frozen",2022-04-04 08:32:00,2022-04-04 17:15:00,"Apr",0.149745316804408,10762.7949,1.3,14.6257532,0.164582142,0.037327908,0.00882296,0.097561579,0.143712447,0.008195173,0.037327908,"431","4.85","1.1",0.26,2.875,4.235,0.2415,1.1,289.5899133,3.258726403,0.739092586,0.174694611,1.931719259,2.845506457,0.162264418,0.739092586
"2022","KD2","Measured","Frozen",2022-04-06 02:35:00,2022-04-06 12:00:00,"Apr",0.10567935553886,7595.598,0.5709,9.986514402,0.071845427,0.021553628,0.00455021,0.068013671,0.09411751,0.004837592,0.025385384,"417","3","0.9",0.19,2.84,3.93,0.202,1.06,197.7329852,1.422539462,0.426761838,0.090094166,1.34667069,1.863526695,0.095784324,0.50263061
"2022","KD2","Estimated","Non-Frozen",2022-04-14 00:44:00,2022-04-14 03:00:00,"Apr",0.0046827030636948,336.5646,0.12958,0.414916875,0.005199726,0.013264606,0.000286515,0.003268399,0.01681952,0.000556052,0.001284014,"391","4.9","12.5",0.27,3.08,15.85,0.524,1.21,8.215354127,0.102954566,0.262639198,0.005673007,0.064714298,0.333026504,0.011009835,0.025423474
"2022","KD2","Estimated","Non-Frozen",2022-04-20 23:04:00,2022-04-21 01:30:00,"Apr",0.00218076634109692,156.7404,0.06447,0.193229582,0.002421547,0.006177416,0.000133432,0.001522115,0.007832964,0.000258957,0.000597974,"391","4.9","12.5",0.27,3.08,15.85,0.524,1.21,3.825945723,0.047946634,0.122312843,0.002641957,0.030137884,0.155092685,0.005127354,0.011839883
"2022","KD2","Estimated","Non-Frozen",2022-04-30 22:27:00,2022-05-01 02:00:00,"Apr",0.00559187327823691,401.9103,0.12854,0.495475061,0.006209278,0.015839996,0.000342144,0.003902975,0.020085114,0.000664013,0.001533312,"391","4.9","12.5",0.27,3.08,15.85,0.524,1.21,9.810406209,0.12294371,0.313631912,0.006774449,0.077278903,0.397685264,0.01314745,0.030359569
